group_id,dhatus,karaka,citation,source
62,व्यथ् तम् दू शुच् ग्लै म्लै क्लिश् सद् क्लेश् कर्ज् खर्ज्,anya,सशल्यः क्लिश्यते प्राणैः विशल्यो विनशिष्यति ।,"रामायणम्, २.६३.४६. । (?)"
63,,kartṛ,प्रजाः सृज यथापूर्वं याश्च मय्यनुशेरते ।,"भागवतम्, ३.९.४३.२"
63,,karman,इतो दुःखतरं किं नु यन्मे माता सुखैधिता भूमौ निपतितं वीरमनुशेते मृतं पतिम् ।,"महाभारतम्, १४.८०.३"
63,,karman,नो चेद्धि वयम् अप्येनं महीमनुशयीमहि ।,"महाभारतम्, ७.४९.१४.१ (अधिकरणार्थ-कर्म?)"
63,,adhikaraṇa,अनुशेते शयानायामन्वास्ते क्वचिदासतीम् ।,"भागवतम्, ४.२६.५९ JLShastri Ed."
63,,hetu,स महात्मा शरीरस्य वैवर्त्तात्सिद्धिरुच्यते । अनुशेते यतः सर्वान्क्षेत्रज्ञानमथापि वा ।,"श्रीब्रह्माण्डमहापुराणम्, ३२.८३"
64,कन्द् क्रन्द् रुद् लप् क्लन्द् तेव् देव् क्रुश् क्लिन्द् क्लिन्द्,kartṛ,यथैव छिन्दन्ति परस्परं तु तथैव क्रन्दन्ति विभिन्नदेहाः ।,"मत्स्यपुराणम्, १३८.२१.२"
64,कन्द् क्रन्द् रुद् लप् क्लन्द् तेव् देव् क्रुश् क्लिन्द् क्लिन्द्,kartṛ,रुदन्ति कौरवाः सर्वे हा हा केशव केशव ।,सुभाषितरत्नभाण्डागारः
64,कन्द् क्रन्द् रुद् लप् क्लन्द् तेव् देव् क्रुश् क्लिन्द् क्लिन्द्,kartṛ,हा रुद्र रुद्र रुद्रेति ललाप मुनिपुङ्गवः ।,"लिङ्गपुराणम्, १.३०.१०.२"
64,कन्द् क्रन्द् रुद् लप् क्लन्द् तेव् देव् क्रुश् क्लिन्द् क्लिन्द्,karaṇa,तत्किं रोदिषि गद्गदेन वचसा कस्याग्रतो रुद्यते।,अमरूशतकम् ५३ (५७)
64,कन्द् क्रन्द् रुद् लप् क्लन्द् तेव् देव् क्रुश् क्लिन्द् क्लिन्द्,sampradāna,अकारणे क्रोशति चेदनर्थो भयाय रात्रौ वृषभः शिवाय ।,बृहत्संहिता गवेंगिताध्यायः २
64,कन्द् क्रन्द् रुद् लप् क्लन्द् तेव् देव् क्रुश् क्लिन्द् क्लिन्द्,sampradāna,त्वत्प्रसादाय देवेशि देवाः क्रन्दन्ति विष्णवे ।,श्रीवायुपुराणे परशुरामकृतं श्रीरेणुकास्तोत्रम् २९ (क्रियया यमभिप्रैति सोऽपि सम्प्रदानम्?)
64,कन्द् क्रन्द् रुद् लप् क्लन्द् तेव् देव् क्रुश् क्लिन्द् क्लिन्द्,adhikaraṇa,केशा प्रकीर्य क्रन्दन्ति श्मशाने भयभैरवे ।,भिक्षुणीविनयः १८
64,कन्द् क्रन्द् रुद् लप् क्लन्द् तेव् देव् क्रुश् क्लिन्द् क्लिन्द्,adhikaraṇa,एष क्रोशति नत्यूहः तम् शिखी प्रतिकूजति | रमणीये वनोद्देशे पुष्पसंस्तरसङ्कटे ।,"रामायणम्, २.५६.९."
64,कन्द् क्रन्द् रुद् लप् क्लन्द् तेव् देव् क्रुश् क्लिन्द् क्लिन्द्,hetu,अहं तु पुत्रं शोचामि तेन रोदिमि कौशिक ।,"महाभारतम्, ०३.०१०.०१०"
64,कन्द् क्रन्द् रुद् लप् क्लन्द् तेव् देव् क्रुश् क्लिन्द् क्लिन्द्,hetu,मम सेनां हनिष्यन्ति ततः क्रोशामि संजय ।,"महाभारतम्, ५.५२.७.२"
64,कन्द् क्रन्द् रुद् लप् क्लन्द् तेव् देव् क्रुश् क्लिन्द् क्लिन्द्,anya,सख्यस्तिष्ठत जीवितव्यसनिनी दम्भादहं रोदिमि ।,अमरूशतकम् ७७ (७९)
65,मिद् मिद् स्निह् प्री,kartṛ,धनपुत्रकलत्रेषु न स्निह्यन्ति विपश्चितः ।,"महाभारतमञ्जरी, १३.७०३"
65,मिद् मिद् स्निह् प्री,kartṛ,माघमज्जनमात्रेण यथा प्रीणाति केशवः ।,"पद्मपुराणम्, उत्तरखण्डः, माघमाहात्म्यम्"
65,मिद् मिद् स्निह् प्री,karman,प्रीणाति य सुचरितैः पितरं स पुत्रो ।,"भर्तृहरिनीतिशतकम्, ६८"
65,मिद् मिद् स्निह् प्री,adhikaraṇa,स्निह्यति यस्तव पुत्रे मुह्यति स न मायिकैः पुनः शोकैः ।,"नारायणीयम्, ४४.७"
65,मिद् मिद् स्निह् प्री,adhikaraṇa,तस्मिन् स्निह्यति मे चेतस्तच्चित्तं मे निवासभूः ।,"आनन्दकन्दः, १.२०.१९२.२"
65,मिद् मिद् स्निह् प्री,hetu,प्रीणाति मन्त्रैर्निजवसरे च तस्मै नमः श्रीरविनन्दनाय ।,शनैश्चरस्तोत्रम्
66,गर्व् कर्व् खर्व् हृष् गर्व् दृप् क्षीब् कड् हृष् मद्,kartṛ,आमृष्टयौवनमनष्टकिशोरभाव-माद्यं महः किमपि माद्यति मानसं मे ।,श्रीकृष्णकर्णामृतम् ३.६
66,गर्व् कर्व् खर्व् हृष् गर्व् दृप् क्षीब् कड् हृष् मद्,karaṇa,अमाद्यदिन्द्रः सोमेन दक्षिणाभिर्द्विजातयः ।,"महाभारतम्, ३.८६.६.२"
66,गर्व् कर्व् खर्व् हृष् गर्व् दृप् क्षीब् कड् हृष् मद्,hetu,पुत्रोत्सवे माद्यति का न हर्षात् ।,कुमारसम्भवम् ‎११.१७
66,गर्व् कर्व् खर्व् हृष् गर्व् दृप् क्षीब् कड् हृष् मद्,hetu,अकाले मन्त्रभेदाच्च येन माद्येन्न तत् पिबेत् ।,"महाभारतम्, ५.३४.४१.२"
66,गर्व् कर्व् खर्व् हृष् गर्व् दृप् क्षीब् कड् हृष् मद्,anya,स किल नात्मना दृप्यति ।,उत्तररामचरितम्-पञ्चमोङ्कः
66,गर्व् कर्व् खर्व् हृष् गर्व् दृप् क्षीब् कड् हृष् मद्,anya,दृष्ट्वा माद्यति मोदतेऽभिरमते प्रस्तौति विद्वानपि ।,भर्तृहरिशतकम्
67,लुड् म्लेट् म्रेड् लेट् लोट्,kartṛ,उन्माद्यति स तु क्षिप्रं तं तु देवग्रहं विदुः ।,"महाभारतम्, ३.२१९.४७.२"
67,लुड् म्लेट् म्रेड् लेट् लोट्,karman,अकर्मकः,
67,लुड् म्लेट् म्रेड् लेट् लोट्,karaṇa,-,
67,लुड् म्लेट् म्रेड् लेट् लोट्,sampradāna,-,
67,लुड् म्लेट् म्रेड् लेट् लोट्,apādāna,-,
67,लुड् म्लेट् म्रेड् लेट् लोट्,hetu,यः यः तां हि ददर्श अत्र सः सः तत्रूपसंपदा । उन्माद्यति स्म मदनस्य अपि मोहनशक्तया ।,वेतालपञ्चविंशतिः १७.२४.९
68,तम् श्रम् खिद् ग्लै क्लम् चुप् ग्लेप्,kartṛ,स भूयोऽश्राम्यद् भूयोऽतप्यत् भूय आत्मानं समतपत् [..],"गोपथब्राह्मणम्, पूर्वभागः, प्रथमः प्रपाठकः, २.१"
68,तम् श्रम् खिद् ग्लै क्लम् चुप् ग्लेप्,kartṛ,न हृष्यति ग्लायति वा स विज्ञेयो जितेन्द्रियः ।,"मनुस्मृतिः, २.९८.२"
68,तम् श्रम् खिद् ग्लै क्लम् चुप् ग्लेप्,kartṛ,स्थाने खलु प्रत्यादेशविमानिताऽप्यस्य कृते शकुंतला क्लाम्यति |,"अभिज्ञानशाकुन्तलम्, षष्ठोऽङ्कः"
68,तम् श्रम् खिद् ग्लै क्लम् चुप् ग्लेप्,adhikaraṇa,महामैत्रीमहाकरुणाशरीरत्वान्न श्राम्यन्ति सर्वसत्त्वानुग्रहेषु ।,गण्डव्यूहः सूत्रम् ५४ मैत्रेयः (?)
68,तम् श्रम् खिद् ग्लै क्लम् चुप् ग्लेप्,adhikaraṇa,"योsस्या: कर: श्राम्यति दर्पणेsपि, स नैति खेदं कलशं वहंत्या: ।","प्रतिमानाटकम्, ५.३"
68,तम् श्रम् खिद् ग्लै क्लम् चुप् ग्लेप्,adhikaraṇa,दुस्तर्केषु श्राम्यति दूरीकुरुते श्रुतिस्मृतिसुतर्कान् ।,विश्वगुणादर्श.
68,तम् श्रम् खिद् ग्लै क्लम् चुप् ग्लेप्,adhikaraṇa,आशापाशनिबद्धजीवविहगो वृद्धो गृहे ग्लायति ।,"सदुक्तिकर्णामृतम्, २२५९"
68,तम् श्रम् खिद् ग्लै क्लम् चुप् ग्लेप्,hetu,महामैत्रीमहाकरुणाशरीरत्वान्न श्राम्यन्ति सर्वसत्त्वानुग्रहेषु ।,"गण्डव्यूहः, सूत्रम्, ५४ मैत्रेयः"
68,तम् श्रम् खिद् ग्लै क्लम् चुप् ग्लेप्,anya,कियच्चिरं श्राम्यसि गौरि विद्यते ममापि पूर्वाश्रमसंचितं तपः ।,"कुमारसम्भवम्, ५.५०.१"
68,तम् श्रम् खिद् ग्लै क्लम् चुप् ग्लेप्,anya,वृथा श्राम्यति सम्प्राप्य पतिं क्लीबमिवाङ्गना ।,"महाभारतम्, १३.९.२२"
69,दू क्लिश् व्यथ् पम्पस् दुःख्,kartṛ,स्नायौ सिराकण्डराभ्यो दुष्टाः क्लिश्नन्ति मानवम् ।,"चरक, सू, २८.२१.१"
69,दू क्लिश् व्यथ् पम्पस् दुःख्,kartṛ,ते एव सुखम् एधन्ते मध्यम: क्लिश्यते जन: ।,महाभारतम् १२२५२८
69,दू क्लिश् व्यथ् पम्पस् दुःख्,kartṛ,पुत्रार्थं क्लिश्यते लोकः किं पुत्रेण भविष्यति । ज्ञानी वाऽप्यथवाऽज्ञानी उत्तमो मध्यमोऽथवा ।,ब्रह्मपुराणम् अध्यायः. १०४
69,दू क्लिश् व्यथ् पम्पस् दुःख्,kartṛ,तथापि तां विलोक्यैव दूयन्ते दुष्टचेतसः ।,श्ष्स् २.१९२
69,दू क्लिश् व्यथ् पम्पस् दुःख्,kartṛ,न चाव्यथत धर्मात्मा वासविः परवीरहा ।,"महाभारतम्, ७.७५.६.२"
69,दू क्लिश् व्यथ् पम्पस् दुःख्,karman,सर्वाङ्गगा ह्येषा न च क्लिश्नाति मानवम् ।,"सुश्रुतसंहिता, चिकित्सा, ३२.६.३ (?)"
69,दू क्लिश् व्यथ् पम्पस् दुःख्,karaṇa,प्रपितामहाश्च क्लिश्यामस्तव दुष्टेन कर्मणा ।,"स्कान्दपुराणम्, ११.११.३ (?) करणम्?"
69,दू क्लिश् व्यथ् पम्पस् दुःख्,adhikaraṇa,नवपल्लवसंस्तरेऽपि ते मृदु दूयेत यदङ्गम् अर्पितम् ।,RaG ८.५७
69,दू क्लिश् व्यथ् पम्पस् दुःख्,hetu,"भर्त्तर्यल्लब्धसौख्यास्मि तेन क्लिश्याम्यहं भृशम् । स्कान्दपुराणम्, रेवाखण्डः, ९८.७.३",
69,दू क्लिश् व्यथ् पम्पस् दुःख्,hetu,निबन्धनादाभिमुख्याद् दुःखनात् क्लिश्यते जगत् ।,Mvk १.१२ ।bsa०१०_u.html
69,दू क्लिश् व्यथ् पम्पस् दुःख्,hetu,उपकारेण दूयन्ते न सहन्तेनुकम्पिताम् ।,valsubhu.html SuBv _ ०२०२.१
69,दू क्लिश् व्यथ् पम्पस् दुःख्,hetu,दुर्लभाननविलोकनामृतैर्दूयते स्म मिथुनैर्मिथो भृशम् ।,Rc _ २.६६  rmc१.३ pu.html
69,दू क्लिश् व्यथ् पम्पस् दुःख्,hetu,दैत्य न व्यथसे शौर्याद् अथवा वृद्धसेवया ।,"महाभारतम्, १२.२२०.१४.१"
70,गुप् बध्,kartṛ,जुगुप्सते सा नित्यञ्च देवं देवीं तथैव च ।,"वायुपुराणम्/उत्तरार्धम्, ३०.३१"
70,गुप् बध्,karman,सर्वान् कामान् जुगुप्सेत सङ्गान् कुर्वीत पृष्ठतः ।,रावणसंहिता
70,गुप् बध्,karman,यदा जुगुप्सते भोगान्शुभांश्चैवाशुभांस्तथा ।,स्वच्छन्दभैरवतन्त्र-एकादशः पटलः ११३
70,गुप् बध्,karaṇa,जुगुप्सति ह्यधर्मेण मामेवोद्दिश्य कारणम् ।,"महाभारतम्, ५.५३.५२.०.१६"
70,गुप् बध्,apādāna,कायं जुगुप्सते तत्तदवद्यदर्शनात्स कथं परकीयैस्तथाभूतैः कायैः संसर्गमनुभवति ।,भोजवृत्तिः २.४१
70,गुप् बध्,apādāna,चित्तं जुगुप्सते यस्मात्तज्जुगुप्सितकं त्रिधा ।,चमत्कारचन्द्रिका प्रथमो विलासः १.८७
70,गुप् बध्,apādāna,,अधर्माच्च जुगुप्सेत-शाङ्खायानगृह्यसूत्रम् ४.१२.८
71,घूर्ण्,kartṛ,न घूर्णते खिन्नललाटसङ्गिनी तवालकश्रेणिरियं मनागपि ।,नवसाहसाङ्कचरितम्‌ ४.५१
71,घूर्ण्,adhikaraṇa,संरम्भः प्रलयम्बुधेरिव ततः स्वात्मन्ययं घूर्णते ।,अभिनवगुप्त-मालिनीश्लोकवार्त्तिकम्
71,घूर्ण्,hetu,घूर्णते हृदयं चास्य सम्यग्विद्याप्रभावतः,सोमानन्द-शाक्तविज्ञानम् २१
71,घूर्ण्,hetu,सीदामीव च संमोहाद् घूर्णतीव च मे मनः ।,"महाभारतम्, १.४८.२१.२"
72,शी द्रै स्वप् संस्त् मन्द्,kartṛ,क्षमावन्तो निराकाराः काष्ठेऽग्निरिव शेरते ।,"महाभारतम्, विदुरनीतिः, ५.३७.५८"
72,शी द्रै स्वप् संस्त् मन्द्,kartṛ,राक्षसीमध्यगा शेते स्नुषा दशरथस्य च ।,"रामायणम्, ६.५.१६."
72,शी द्रै स्वप् संस्त् मन्द्,kartṛ,एकेनापि सुपुत्रेण सिंही स्वपिति निर्भयम् |,सुभाषितरत्नसमुच्चयः
72,शी द्रै स्वप् संस्त् मन्द्,karman,अकर्मकः,
72,शी द्रै स्वप् संस्त् मन्द्,karaṇa,-,
72,शी द्रै स्वप् संस्त् मन्द्,sampradāna,-,
72,शी द्रै स्वप् संस्त् मन्द्,apādāna,-,
72,शी द्रै स्वप् संस्त् मन्द्,adhikaraṇa,कमले कमला शेते हरः शेते हिमालये । क्षीराब्धौ च हरिः शेते मन्ये मत्कुणशङ्कया ।,चाटु.
72,शी द्रै स्वप् संस्त् मन्द्,adhikaraṇa,तथापि न दिवा भुक्तें शेते वा निशि संस्मरन् ।,"ब्रह्माण्डमहापुराणम्, २.४८.३"
72,शी द्रै स्वप् संस्त् मन्द्,adhikaraṇa,यो गृहेष्वेव निद्राति दरिद्राति स दुर्मतिः ।,सुभाषितरत्नभाण्डागारम् २ सामान्यप्रकरणम्
72,शी द्रै स्वप् संस्त् मन्द्,adhikaraṇa,स्वपिति तत्र भवच्चरणाश्रये दवकृशानुररुन्धे समन्ततः ।,कालियोपाख्यानम् ५०.८
72,शी द्रै स्वप् संस्त् मन्द्,anya,सुखं शेते सत्यवक्ता सुखं शेते मितव्ययी |,
73,वल् घुट्,kartṛ,चक्रवत् परिवर्तन्ते दुःखानि च सुखानि च ।,"हितोपदेशः, १.१६६.४"
73,वल् घुट्,adhikaraṇa,तदाश्वसिहि विश्वस्ता स्वगृहे परिवर्तसे ।,"रामायणम्, युद्ध, १०१.११.१"
73,वल् घुट्,anya,पर्यवर्तत गन्धर्वैर्दशभिर्दशभिः सह ।,"महाभारतम्, ३.२३०.२३.२ (सहार्थः)"
74,जागृ द्राह्,kartṛ,कुम्भकर्णः प्रबुद्धोऽथ पीत्वा घटसहस्रकम् ।,"अग्निपुराणम्, १०.११.१"
74,जागृ द्राह्,kartṛ,इन्द्रो जागर्ति भगवानिन्द्रादग्निर्विभावसुः ।,"महाभारतम्, १२.१२२.४२.२"
74,जागृ द्राह्,karman,बुध्यमानं प्रबुध्यन्ति गमयन्ति समं तदा ।,"महाभारतम्, १२.२९३.४५.२"
74,जागृ द्राह्,karman,जागर्ति रात्रिं सकलामखिन्नः खेदयन् स्त्रियः ।,"अष्टाङ्गहृदयसंहिता, उत्तर, ४०.२४.२"
74,जागृ द्राह्,karaṇa,-,
74,जागृ द्राह्,sampradāna,-,
74,जागृ द्राह्,apādāna,-,
74,जागृ द्राह्,adhikaraṇa,कृष्णपक्षे चतुर्दश्यां रात्रौ जागर्ति यो नरः ।,"स्कान्दपुराणम्, रेवाखण्डः, १९८.११६.१"
74,जागृ द्राह्,tādarthya,दिवो जागर्ति रक्षायै पुलोमारिर्भुवो भवान् ।,"काव्यादर्श, २.४९.१"
74,जागृ द्राह्,hetu,सप्तधा सप्तधा कोपात्प्राबुध्यत ततो दितिः ।,"मत्स्यपुराणम्, १४६.३४.१"
74,जागृ द्राह्,hetu,अग्ने र्जागर्ति वरुणो वरुणाच्च प्रजापतिः ।,"महाभारतम्, १२.१२२.४३.१"
74,जागृ द्राह्,anya,नयनाभ्यां प्रसुप्तोऽपि जागर्ति नयचक्षुषा ।,"रामायमण्, आरण्य, ३१.२०.१"
74,जागृ द्राह्,anya,एको न गच्छेद् अध्वानं नैकः सुप्तेषु जागृयात् ।,"महाभारतम्, ५.३३.४५.२ (निर्धारणसप्तमी)"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,kartṛ,नीचो वदति न कुरुते न वदति सुजनः करोत्येव ।,सुभाषितसुधानिधिः
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,kartṛ,ततो द्विजेभ्यः सर्वेभ्यः समेतेभ्यो यथातथम् । कथयामास तत्सर्वं धर्मराजो युधिष्ठिरः ।,"महाभारतम्, ३.३६.१७८.०.४७"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,kartṛ,ततः स्वर्गच्युतानां हि लक्षणं प्रवदाम्यहम् ।,"स्कान्दपुराणम्,  रेवाखण्डः, ७२.५९.१"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,kartṛ,भूतं भव्यं भविष्यं च मार्कण्डेयोऽभ्युवाच ह ।,"महाभारतम्, ६.६४.२.३"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karman,वदति मधुरवाणीं रक्तनेत्रः सुशीलः-,१९-मीनानाथः स्मरदीपिका sanskritworld.in/
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karman,हन्त ते कथयिष्यामि कथामेतां मनोरमाम् ।,"महाभारतम्, १.११.१६०.४.४"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karman,यावल्लोके मनुष्यास्त्वां कथयिष्यन्ति पार्थिव । तावत्कीर्तिश्च लोकाश्च स्थास्यन्ति तव शाश्वताः ।,"महाभारतम्, ३.३३.१३१.०.३०"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karman,दमयन्तीसकाशे त्वां कथयिष्यामि नैषध । यथा त्वदन्यं पुरुषं न सा मंस्यति कर्हिचित् ।,"महाभारतम्, ३.३२.५०.०.२०"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karman,"(when कथ् takes कर्म, it directly takes the object. తెలుగులో గురించి అనే అర్థంలో వచ్చేవిధంగ)",
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karman,त्वां नैते ह्य् अनुयुञ्जेयुः प्रत्यक्षं प्रवदामि ते ।,"रामायणम्, किष्किन्ध, ५३.१०.१"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karman,अभिमानात् तु मां राजन् प्रवदिष्यन्ति पाण्डवाः ।,"महाभारतम्, ४.३.७.२"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karman,तान् एवम् उक्त्वा द्रुपदस्य पुत्रः पश्चाद् इदं द्रौपदीम् अभ्युवाच ।,"महाभारतम्, १.१७६.३६.१"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karman,संभ्रान्तहृदयो रामः शशंस भ्रातरं प्रियम् ।,"रामायणम्, अरण्य. ६०.२३.२"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karaṇa,वाचा वदामि मधुमद् भूयासं मधुसंदृशः ।,अथर्ववेदः १.३४.३
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karaṇa,वचसा चरितं वदामि शंभोरहमुद्योगविधासु तेऽप्रसक्तः ।,शिवानन्दलहरी ९०
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karaṇa,एतदिच्छाम्यहं श्रोतुं तत्त्वेन कथयस्व मे ।,"महाभारतम्, ५.४९.९.१०.२८ (?)"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,karaṇa,वेदोपगीतं च न शृण्वते ऽबुधा मनोरथानां प्रवदन्ति वार्त्तया ।,"भागवतम्, ११.५.१०.२ (?)"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,sampradāna,आपगानां वनानां च कथयामास सात्वते ।,"महाभारतम्, १.१६.२१०.०.१२"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,sampradāna,तत्तु ते कथयिष्यामि नमस्कृत्वा स्वयंभुवे ।,"महाभारतम्, १.६.५८.०.३ (?)"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,sampradāna,व्याधः स कथयामास ब्राह्मणाय महात्मने ।,"महाभारतम्, ३.३७.२०३.०.१४"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,sampradāna,कर्मणां फलनिर्वृत्तिं शंस नस् तत्त्वतः पराम् ।,"मनुस्मृतिः, १२.१.२ (?)"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,sampradāna,क्षिप्रं रामाय शंसध्वं सीतां हरति रावणः ।,"रामायणम्, अरण्य. ४७.३०.२"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,adhikaraṇa,अद्भुतं महदाश्चर्यं श्रूयते कुरुनन्दन । स्त्रियो बालाश्च वृद्धाश्च कथयन्ति गृहे गृहे ।,"महाभारतम्, ५.५४.८३.०.३"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,adhikaraṇa,स पूर्वदेवचरितं तत्र तत्र विशां पते । कथयामास दैतेयः पाण्डुपुत्रेषु भारत ।,"महाभारतम्, २.२०.१.०.१५ (?)"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,adhikaraṇa,न पार्थस्य मृषोक्तानि कथयन्ति नरा नृषु ।,"महाभारतम्, ३.३५.१५९.०.२० (? निर्धारण)"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,adhikaraṇa,यावल्लोके मनुष्यास्त्वां कथयिष्यन्ति पार्थिव ।,"महाभारतम्, ३.३३.१३१.०.३०"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,adhikaraṇa,पृष्टास्तु साक्ष्ये प्रवदन्ति चान्यथा भवन्ति मिथ्यावचना नरेन्द्र ते ।,"मत्स्यपुराणम्, ३१.१७.१"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,adhikaraṇa,यदि देशे च काले च स्वामिनः स्वस्य शंसति ।,"मनुस्मृतिः, ८.२३३.२"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,tādarthya,बालप्रबोधनार्थाय वदामि सुविनिश्चितम ।,श्रीवल्लभाचार्य विरचितो बालप्रबोधः १
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,tādarthya,शंसेद् ग्रामदशेशाय दशेशो विंशतीशिने ।,"मनुस्मृतिः, ७.११६.२"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,hetu,विप्रादित्वम् इहास्य यत् सुमनसः शंसन्ति सत्यं ततः ।,"राजनिघण्टुः, १३.१७६.१"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,hetu,कर्मणि षष्ठी- ब्राह्मणानां कथयताम् इति उक्त्वा अन्तरधीयत ।,"महाभारतम्, १.४.१२.०.३"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,anya,प्रसन्नः उच्चैः वदति ।,
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,anya,नन्दी प्राह वचस्तस्मै प्रवदामि समासतः ।,"लिङ्गपुराणम्, १.८१.३.१"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,anya,कथं पश्येम तं चैव एतन् नः शंस सर्वशः ।,"स्कान्दपुराणम्, ४.३०.२"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,anya,नीचैः शंस हृदि स्थितो ननु स मे प्राणेश्वरः श्रोष्यति ।,"अमरुशतकम्, १.६७.२"
75,वच् वद् रप् भाष् ब्रू गद् जल्प् कथ् गॄ कीर्त् भण् वच् शंस्,anya,अस्मिन् वर्गे  धातवः सन्ति।,
76,पठ् इ चर्च् चर्च् शिक्ष्,kartṛ,आरुणिः संप्रतीममात्मानं वैश्वानरमध्येति ।,ऐतरेयोपनिषद् ५.११.२
76,पठ् इ चर्च् चर्च् शिक्ष्,karman,अधीहि भगवन् ब्रह्मविद्यां ।,कैवल्योपनिषद्
76,पठ् इ चर्च् चर्च् शिक्ष्,karman,पठ पञ्चाननं शास्त्रं मन्त्रं पञ्चाक्षरं जप ।,"स्कान्दपुराणम्, रेवाखण्डः ११.५५.१"
76,पठ् इ चर्च् चर्च् शिक्ष्,apādāna,अधीतवान् द्वापरादौ पितुर्द्वैपायनादहम् ।,"भागवतम्, २.१.८"
76,पठ् इ चर्च् चर्च् शिक्ष्,adhikaraṇa,तथैव त्रिषु वर्णेषु ये मनुष्या अधीयते ।,"ब्रह्माण्डपुराणम्, ३.४.५५"
76,पठ् इ चर्च् चर्च् शिक्ष्,adhikaraṇa,सांख्ये च पठ्यते शास्त्रे नामभिर्बहुधात्मकः ।,"महाभारतम्, १२.२९१.१८.१"
76,पठ् इ चर्च् चर्च् शिक्ष्,anya,एतेन धर्मेण साध्वधीते ।,VGrs ६.३१
76,पठ् इ चर्च् चर्च् शिक्ष्,anya,श्रावण्यां प्रौष्ठपद्यां वा छन्दांस्युपाकृत्यार्धपञ्चमान् मासानधीयीत ।,"विष्णुस्मृतिः, ३०.१.१"
76,पठ् इ चर्च् चर्च् शिक्ष्,anya,"गुरूपदेशादध्येतुं शास्त्रं जडधियोऽप्यलम् । KāvyAl, 1, 5.1",
